"TrackId","CustomerId","InvoiceDate","BillingCity","BillingCountry","Total_Fra","Quantity","UnitPrice"
953,28,"2010-08-18 00:00:00",Salt Lake City,USA,8.91,1,0.99
959,28,"2010-08-18 00:00:00",Salt Lake City,USA,8.91,1,0.99
965,28,"2010-08-18 00:00:00",Salt Lake City,USA,8.91,1,0.99
971,28,"2010-08-18 00:00:00",Salt Lake City,USA,8.91,1,0.99
977,28,"2010-08-18 00:00:00",Salt Lake City,USA,8.91,1,0.99
983,28,"2010-08-18 00:00:00",Salt Lake City,USA,8.91,1,0.99
989,28,"2010-08-18 00:00:00",Salt Lake City,USA,8.91,1,0.99
995,28,"2010-08-18 00:00:00",Salt Lake City,USA,8.91,1,0.99
1004,37,"2010-08-23 00:00:00",Frankfurt,Germany,13.86,1,0.99
1013,37,"2010-08-23 00:00:00",Frankfurt,Germany,13.86,1,0.99
1022,37,"2010-08-23 00:00:00",Frankfurt,Germany,13.86,1,0.99
1031,37,"2010-08-23 00:00:00",Frankfurt,Germany,13.86,1,0.99
1040,37,"2010-08-23 00:00:00",Frankfurt,Germany,13.86,1,0.99
1049,37,"2010-08-23 00:00:00",Frankfurt,Germany,13.86,1,0.99
1058,37,"2010-08-23 00:00:00",Frankfurt,Germany,13.86,1,0.99
1067,37,"2010-08-23 00:00:00",Frankfurt,Germany,13.86,1,0.99
1076,37,"2010-08-23 00:00:00",Frankfurt,Germany,13.86,1,0.99
1085,37,"2010-08-23 00:00:00",Frankfurt,Germany,13.86,1,0.99
1094,37,"2010-08-23 00:00:00",Frankfurt,Germany,13.86,1,0.99
1103,37,"2010-08-23 00:00:00",Frankfurt,Germany,13.86,1,0.99
1112,37,"2010-08-23 00:00:00",Frankfurt,Germany,13.86,1,0.99
1121,37,"2010-08-23 00:00:00",Frankfurt,Germany,13.86,1,0.99
1135,51,"2010-08-31 00:00:00",Stockholm,Sweden,0.99,1,0.99
1136,52,"2010-09-13 00:00:00",London,United Kingdom,1.98,1,0.99
1137,52,"2010-09-13 00:00:00",London,United Kingdom,1.98,1,0.99
1139,54,"2010-09-13 00:00:00",Edinburgh ,United Kingdom,1.98,1,0.99
1141,54,"2010-09-13 00:00:00",Edinburgh ,United Kingdom,1.98,1,0.99
1143,56,"2010-09-14 00:00:00",Buenos Aires,Argentina,3.96,1,0.99
1145,56,"2010-09-14 00:00:00",Buenos Aires,Argentina,3.96,1,0.99
1147,56,"2010-09-14 00:00:00",Buenos Aires,Argentina,3.96,1,0.99
1149,56,"2010-09-14 00:00:00",Buenos Aires,Argentina,3.96,1,0.99
1153,1,"2010-09-15 00:00:00",São José dos Campos,Brazil,5.94,1,0.99
1157,1,"2010-09-15 00:00:00",São José dos Campos,Brazil,5.94,1,0.99
1161,1,"2010-09-15 00:00:00",São José dos Campos,Brazil,5.94,1,0.99
1165,1,"2010-09-15 00:00:00",São José dos Campos,Brazil,5.94,1,0.99
1169,1,"2010-09-15 00:00:00",São José dos Campos,Brazil,5.94,1,0.99
1173,1,"2010-09-15 00:00:00",São José dos Campos,Brazil,5.94,1,0.99
1179,7,"2010-09-18 00:00:00",Vienne,Austria,8.91,1,0.99
1185,7,"2010-09-18 00:00:00",Vienne,Austria,8.91,1,0.99
1191,7,"2010-09-18 00:00:00",Vienne,Austria,8.91,1,0.99
1197,7,"2010-09-18 00:00:00",Vienne,Austria,8.91,1,0.99
1203,7,"2010-09-18 00:00:00",Vienne,Austria,8.91,1,0.99
1209,7,"2010-09-18 00:00:00",Vienne,Austria,8.91,1,0.99
1215,7,"2010-09-18 00:00:00",Vienne,Austria,8.91,1,0.99
1221,7,"2010-09-18 00:00:00",Vienne,Austria,8.91,1,0.99
1227,7,"2010-09-18 00:00:00",Vienne,Austria,8.91,1,0.99
1236,16,"2010-09-23 00:00:00",Mountain View,USA,13.86,1,0.99
1245,16,"2010-09-23 00:00:00",Mountain View,USA,13.86,1,0.99
1254,16,"2010-09-23 00:00:00",Mountain View,USA,13.86,1,0.99
1263,16,"2010-09-23 00:00:00",Mountain View,USA,13.86,1,0.99
1272,16,"2010-09-23 00:00:00",Mountain View,USA,13.86,1,0.99
1281,16,"2010-09-23 00:00:00",Mountain View,USA,13.86,1,0.99
1290,16,"2010-09-23 00:00:00",Mountain View,USA,13.86,1,0.99
1299,16,"2010-09-23 00:00:00",Mountain View,USA,13.86,1,0.99
1308,16,"2010-09-23 00:00:00",Mountain View,USA,13.86,1,0.99
1317,16,"2010-09-23 00:00:00",Mountain View,USA,13.86,1,0.99
1326,16,"2010-09-23 00:00:00",Mountain View,USA,13.86,1,0.99
1335,16,"2010-09-23 00:00:00",Mountain View,USA,13.86,1,0.99
1344,16,"2010-09-23 00:00:00",Mountain View,USA,13.86,1,0.99
1353,16,"2010-09-23 00:00:00",Mountain View,USA,13.86,1,0.99
1367,30,"2010-10-01 00:00:00",Ottawa,Canada,0.99,1,0.99
1368,31,"2010-10-14 00:00:00",Halifax,Canada,1.98,1,0.99
1369,31,"2010-10-14 00:00:00",Halifax,Canada,1.98,1,0.99
1371,33,"2010-10-14 00:00:00",Yellowknife,Canada,1.98,1,0.99
1373,33,"2010-10-14 00:00:00",Yellowknife,Canada,1.98,1,0.99
1375,35,"2010-10-15 00:00:00",Porto,Portugal,3.96,1,0.99
1377,35,"2010-10-15 00:00:00",Porto,Portugal,3.96,1,0.99
1379,35,"2010-10-15 00:00:00",Porto,Portugal,3.96,1,0.99
1381,35,"2010-10-15 00:00:00",Porto,Portugal,3.96,1,0.99
1385,39,"2010-10-16 00:00:00",Paris,France,5.94,1,0.99
1389,39,"2010-10-16 00:00:00",Paris,France,5.94,1,0.99
1393,39,"2010-10-16 00:00:00",Paris,France,5.94,1,0.99
1397,39,"2010-10-16 00:00:00",Paris,France,5.94,1,0.99
1401,39,"2010-10-16 00:00:00",Paris,France,5.94,1,0.99
1405,39,"2010-10-16 00:00:00",Paris,France,5.94,1,0.99
1411,45,"2010-10-19 00:00:00",Budapest,Hungary,8.91,1,0.99
1417,45,"2010-10-19 00:00:00",Budapest,Hungary,8.91,1,0.99
1423,45,"2010-10-19 00:00:00",Budapest,Hungary,8.91,1,0.99
1429,45,"2010-10-19 00:00:00",Budapest,Hungary,8.91,1,0.99
1435,45,"2010-10-19 00:00:00",Budapest,Hungary,8.91,1,0.99
1441,45,"2010-10-19 00:00:00",Budapest,Hungary,8.91,1,0.99
1447,45,"2010-10-19 00:00:00",Budapest,Hungary,8.91,1,0.99
1453,45,"2010-10-19 00:00:00",Budapest,Hungary,8.91,1,0.99
1459,45,"2010-10-19 00:00:00",Budapest,Hungary,8.91,1,0.99
1468,54,"2010-10-24 00:00:00",Edinburgh ,United Kingdom,13.86,1,0.99
1477,54,"2010-10-24 00:00:00",Edinburgh ,United Kingdom,13.86,1,0.99
1486,54,"2010-10-24 00:00:00",Edinburgh ,United Kingdom,13.86,1,0.99
1495,54,"2010-10-24 00:00:00",Edinburgh ,United Kingdom,13.86,1,0.99
1504,54,"2010-10-24 00:00:00",Edinburgh ,United Kingdom,13.86,1,0.99
1513,54,"2010-10-24 00:00:00",Edinburgh ,United Kingdom,13.86,1,0.99
1522,54,"2010-10-24 00:00:00",Edinburgh ,United Kingdom,13.86,1,0.99
1531,54,"2010-10-24 00:00:00",Edinburgh ,United Kingdom,13.86,1,0.99
1540,54,"2010-10-24 00:00:00",Edinburgh ,United Kingdom,13.86,1,0.99
1549,54,"2010-10-24 00:00:00",Edinburgh ,United Kingdom,13.86,1,0.99
1558,54,"2010-10-24 00:00:00",Edinburgh ,United Kingdom,13.86,1,0.99
1567,54,"2010-10-24 00:00:00",Edinburgh ,United Kingdom,13.86,1,0.99
1576,54,"2010-10-24 00:00:00",Edinburgh ,United Kingdom,13.86,1,0.99
1585,54,"2010-10-24 00:00:00",Edinburgh ,United Kingdom,13.86,1,0.99
1599,9,"2010-11-01 00:00:00",Copenhagen,Denmark,0.99,1,0.99
1600,10,"2010-11-14 00:00:00",São Paulo,Brazil,1.98,1,0.99
1601,10,"2010-11-14 00:00:00",São Paulo,Brazil,1.98,1,0.99
1603,12,"2010-11-14 00:00:00",Rio de Janeiro,Brazil,1.98,1,0.99
1605,12,"2010-11-14 00:00:00",Rio de Janeiro,Brazil,1.98,1,0.99
1607,14,"2010-11-15 00:00:00",Edmonton,Canada,3.96,1,0.99
1609,14,"2010-11-15 00:00:00",Edmonton,Canada,3.96,1,0.99
1611,14,"2010-11-15 00:00:00",Edmonton,Canada,3.96,1,0.99
1613,14,"2010-11-15 00:00:00",Edmonton,Canada,3.96,1,0.99
1617,18,"2010-11-16 00:00:00",New York,USA,5.94,1,0.99
1621,18,"2010-11-16 00:00:00",New York,USA,5.94,1,0.99
1625,18,"2010-11-16 00:00:00",New York,USA,5.94,1,0.99
1629,18,"2010-11-16 00:00:00",New York,USA,5.94,1,0.99
1633,18,"2010-11-16 00:00:00",New York,USA,5.94,1,0.99
1637,18,"2010-11-16 00:00:00",New York,USA,5.94,1,0.99
1643,24,"2010-11-19 00:00:00",Chicago,USA,8.91,1,0.99
1649,24,"2010-11-19 00:00:00",Chicago,USA,8.91,1,0.99
1655,24,"2010-11-19 00:00:00",Chicago,USA,8.91,1,0.99
1661,24,"2010-11-19 00:00:00",Chicago,USA,8.91,1,0.99
1667,24,"2010-11-19 00:00:00",Chicago,USA,8.91,1,0.99
1673,24,"2010-11-19 00:00:00",Chicago,USA,8.91,1,0.99
1679,24,"2010-11-19 00:00:00",Chicago,USA,8.91,1,0.99
1685,24,"2010-11-19 00:00:00",Chicago,USA,8.91,1,0.99
1691,24,"2010-11-19 00:00:00",Chicago,USA,8.91,1,0.99
1700,33,"2010-11-24 00:00:00",Yellowknife,Canada,13.86,1,0.99
1709,33,"2010-11-24 00:00:00",Yellowknife,Canada,13.86,1,0.99
1718,33,"2010-11-24 00:00:00",Yellowknife,Canada,13.86,1,0.99
1727,33,"2010-11-24 00:00:00",Yellowknife,Canada,13.86,1,0.99
1736,33,"2010-11-24 00:00:00",Yellowknife,Canada,13.86,1,0.99
1745,33,"2010-11-24 00:00:00",Yellowknife,Canada,13.86,1,0.99
1754,33,"2010-11-24 00:00:00",Yellowknife,Canada,13.86,1,0.99
1763,33,"2010-11-24 00:00:00",Yellowknife,Canada,13.86,1,0.99
1772,33,"2010-11-24 00:00:00",Yellowknife,Canada,13.86,1,0.99
1781,33,"2010-11-24 00:00:00",Yellowknife,Canada,13.86,1,0.99
1790,33,"2010-11-24 00:00:00",Yellowknife,Canada,13.86,1,0.99
1799,33,"2010-11-24 00:00:00",Yellowknife,Canada,13.86,1,0.99
1808,33,"2010-11-24 00:00:00",Yellowknife,Canada,13.86,1,0.99
1817,33,"2010-11-24 00:00:00",Yellowknife,Canada,13.86,1,0.99
1831,47,"2010-12-02 00:00:00",Rome,Italy,0.99,1,0.99
1832,48,"2010-12-15 00:00:00",Amsterdam,Netherlands,1.98,1,0.99
1833,48,"2010-12-15 00:00:00",Amsterdam,Netherlands,1.98,1,0.99
1835,50,"2010-12-15 00:00:00",Madrid,Spain,1.98,1,0.99
1837,50,"2010-12-15 00:00:00",Madrid,Spain,1.98,1,0.99
1839,52,"2010-12-16 00:00:00",London,United Kingdom,3.96,1,0.99
1841,52,"2010-12-16 00:00:00",London,United Kingdom,3.96,1,0.99
1843,52,"2010-12-16 00:00:00",London,United Kingdom,3.96,1,0.99
1845,52,"2010-12-16 00:00:00",London,United Kingdom,3.96,1,0.99
1849,56,"2010-12-17 00:00:00",Buenos Aires,Argentina,5.94,1,0.99
1853,56,"2010-12-17 00:00:00",Buenos Aires,Argentina,5.94,1,0.99
1857,56,"2010-12-17 00:00:00",Buenos Aires,Argentina,5.94,1,0.99
1861,56,"2010-12-17 00:00:00",Buenos Aires,Argentina,5.94,1,0.99
1865,56,"2010-12-17 00:00:00",Buenos Aires,Argentina,5.94,1,0.99
1869,56,"2010-12-17 00:00:00",Buenos Aires,Argentina,5.94,1,0.99
1875,3,"2010-12-20 00:00:00",Montréal,Canada,8.91,1,0.99
1881,3,"2010-12-20 00:00:00",Montréal,Canada,8.91,1,0.99
1887,3,"2010-12-20 00:00:00",Montréal,Canada,8.91,1,0.99
1893,3,"2010-12-20 00:00:00",Montréal,Canada,8.91,1,0.99
1899,3,"2010-12-20 00:00:00",Montréal,Canada,8.91,1,0.99
1905,3,"2010-12-20 00:00:00",Montréal,Canada,8.91,1,0.99
1911,3,"2010-12-20 00:00:00",Montréal,Canada,8.91,1,0.99
1917,3,"2010-12-20 00:00:00",Montréal,Canada,8.91,1,0.99
1923,3,"2010-12-20 00:00:00",Montréal,Canada,8.91,1,0.99
1932,12,"2010-12-25 00:00:00",Rio de Janeiro,Brazil,13.86,1,0.99
1941,12,"2010-12-25 00:00:00",Rio de Janeiro,Brazil,13.86,1,0.99
1950,12,"2010-12-25 00:00:00",Rio de Janeiro,Brazil,13.86,1,0.99
1959,12,"2010-12-25 00:00:00",Rio de Janeiro,Brazil,13.86,1,0.99
1968,12,"2010-12-25 00:00:00",Rio de Janeiro,Brazil,13.86,1,0.99
1977,12,"2010-12-25 00:00:00",Rio de Janeiro,Brazil,13.86,1,0.99
1986,12,"2010-12-25 00:00:00",Rio de Janeiro,Brazil,13.86,1,0.99
1995,12,"2010-12-25 00:00:00",Rio de Janeiro,Brazil,13.86,1,0.99
2004,12,"2010-12-25 00:00:00",Rio de Janeiro,Brazil,13.86,1,0.99
2013,12,"2010-12-25 00:00:00",Rio de Janeiro,Brazil,13.86,1,0.99
2022,12,"2010-12-25 00:00:00",Rio de Janeiro,Brazil,13.86,1,0.99
2031,12,"2010-12-25 00:00:00",Rio de Janeiro,Brazil,13.86,1,0.99
2040,12,"2010-12-25 00:00:00",Rio de Janeiro,Brazil,13.86,1,0.99
2049,12,"2010-12-25 00:00:00",Rio de Janeiro,Brazil,13.86,1,0.99
2063,26,"2011-01-02 00:00:00",Fort Worth,USA,0.99,1,0.99
2064,27,"2011-01-15 00:00:00",Tucson,USA,1.98,1,0.99
2065,27,"2011-01-15 00:00:00",Tucson,USA,1.98,1,0.99
2067,29,"2011-01-15 00:00:00",Toronto,Canada,1.98,1,0.99
2069,29,"2011-01-15 00:00:00",Toronto,Canada,1.98,1,0.99
2071,31,"2011-01-16 00:00:00",Halifax,Canada,3.96,1,0.99
2073,31,"2011-01-16 00:00:00",Halifax,Canada,3.96,1,0.99
2075,31,"2011-01-16 00:00:00",Halifax,Canada,3.96,1,0.99
2077,31,"2011-01-16 00:00:00",Halifax,Canada,3.96,1,0.99
2081,35,"2011-01-17 00:00:00",Porto,Portugal,5.94,1,0.99
2085,35,"2011-01-17 00:00:00",Porto,Portugal,5.94,1,0.99
2089,35,"2011-01-17 00:00:00",Porto,Portugal,5.94,1,0.99
2093,35,"2011-01-17 00:00:00",Porto,Portugal,5.94,1,0.99
2097,35,"2011-01-17 00:00:00",Porto,Portugal,5.94,1,0.99
2101,35,"2011-01-17 00:00:00",Porto,Portugal,5.94,1,0.99
2107,41,"2011-01-20 00:00:00",Lyon,France,8.91,1,0.99
2113,41,"2011-01-20 00:00:00",Lyon,France,8.91,1,0.99
2119,41,"2011-01-20 00:00:00",Lyon,France,8.91,1,0.99
2125,41,"2011-01-20 00:00:00",Lyon,France,8.91,1,0.99
2131,41,"2011-01-20 00:00:00",Lyon,France,8.91,1,0.99
2137,41,"2011-01-20 00:00:00",Lyon,France,8.91,1,0.99
2143,41,"2011-01-20 00:00:00",Lyon,France,8.91,1,0.99
2149,41,"2011-01-20 00:00:00",Lyon,France,8.91,1,0.99
2155,41,"2011-01-20 00:00:00",Lyon,France,8.91,1,0.99
2164,50,"2011-01-25 00:00:00",Madrid,Spain,13.86,1,0.99
2173,50,"2011-01-25 00:00:00",Madrid,Spain,13.86,1,0.99
2182,50,"2011-01-25 00:00:00",Madrid,Spain,13.86,1,0.99
2191,50,"2011-01-25 00:00:00",Madrid,Spain,13.86,1,0.99
2200,50,"2011-01-25 00:00:00",Madrid,Spain,13.86,1,0.99
2209,50,"2011-01-25 00:00:00",Madrid,Spain,13.86,1,0.99
2218,50,"2011-01-25 00:00:00",Madrid,Spain,13.86,1,0.99
2227,50,"2011-01-25 00:00:00",Madrid,Spain,13.86,1,0.99
2236,50,"2011-01-25 00:00:00",Madrid,Spain,13.86,1,0.99
2245,50,"2011-01-25 00:00:00",Madrid,Spain,13.86,1,0.99
2254,50,"2011-01-25 00:00:00",Madrid,Spain,13.86,1,0.99
2263,50,"2011-01-25 00:00:00",Madrid,Spain,13.86,1,0.99
2272,50,"2011-01-25 00:00:00",Madrid,Spain,13.86,1,0.99
2281,50,"2011-01-25 00:00:00",Madrid,Spain,13.86,1,0.99
2295,5,"2011-02-02 00:00:00",Prague,Czech Republic,0.99,1,0.99
2296,6,"2011-02-15 00:00:00",Prague,Czech Republic,1.98,1,0.99
2297,6,"2011-02-15 00:00:00",Prague,Czech Republic,1.98,1,0.99
2299,8,"2011-02-15 00:00:00",Brussels,Belgium,1.98,1,0.99
2301,8,"2011-02-15 00:00:00",Brussels,Belgium,1.98,1,0.99
2303,10,"2011-02-16 00:00:00",São Paulo,Brazil,3.96,1,0.99
2305,10,"2011-02-16 00:00:00",São Paulo,Brazil,3.96,1,0.99
2307,10,"2011-02-16 00:00:00",São Paulo,Brazil,3.96,1,0.99
2309,10,"2011-02-16 00:00:00",São Paulo,Brazil,3.96,1,0.99
2313,14,"2011-02-17 00:00:00",Edmonton,Canada,5.94,1,0.99
2317,14,"2011-02-17 00:00:00",Edmonton,Canada,5.94,1,0.99
2321,14,"2011-02-17 00:00:00",Edmonton,Canada,5.94,1,0.99
2325,14,"2011-02-17 00:00:00",Edmonton,Canada,5.94,1,0.99
2329,14,"2011-02-17 00:00:00",Edmonton,Canada,5.94,1,0.99
2333,14,"2011-02-17 00:00:00",Edmonton,Canada,5.94,1,0.99
2339,20,"2011-02-20 00:00:00",Mountain View,USA,8.91,1,0.99
2345,20,"2011-02-20 00:00:00",Mountain View,USA,8.91,1,0.99
2351,20,"2011-02-20 00:00:00",Mountain View,USA,8.91,1,0.99
2357,20,"2011-02-20 00:00:00",Mountain View,USA,8.91,1,0.99
2363,20,"2011-02-20 00:00:00",Mountain View,USA,8.91,1,0.99
2369,20,"2011-02-20 00:00:00",Mountain View,USA,8.91,1,0.99
2375,20,"2011-02-20 00:00:00",Mountain View,USA,8.91,1,0.99
2381,20,"2011-02-20 00:00:00",Mountain View,USA,8.91,1,0.99
2387,20,"2011-02-20 00:00:00",Mountain View,USA,8.91,1,0.99
2396,29,"2011-02-25 00:00:00",Toronto,Canada,13.86,1,0.99
2405,29,"2011-02-25 00:00:00",Toronto,Canada,13.86,1,0.99
2414,29,"2011-02-25 00:00:00",Toronto,Canada,13.86,1,0.99
2423,29,"2011-02-25 00:00:00",Toronto,Canada,13.86,1,0.99
2432,29,"2011-02-25 00:00:00",Toronto,Canada,13.86,1,0.99
2441,29,"2011-02-25 00:00:00",Toronto,Canada,13.86,1,0.99
2450,29,"2011-02-25 00:00:00",Toronto,Canada,13.86,1,0.99
2459,29,"2011-02-25 00:00:00",Toronto,Canada,13.86,1,0.99
2468,29,"2011-02-25 00:00:00",Toronto,Canada,13.86,1,0.99
2477,29,"2011-02-25 00:00:00",Toronto,Canada,13.86,1,0.99
2486,29,"2011-02-25 00:00:00",Toronto,Canada,13.86,1,0.99
2495,29,"2011-02-25 00:00:00",Toronto,Canada,13.86,1,0.99
2504,29,"2011-02-25 00:00:00",Toronto,Canada,13.86,1,0.99
2513,29,"2011-02-25 00:00:00",Toronto,Canada,13.86,1,0.99
2527,43,"2011-03-05 00:00:00",Dijon,France,0.99,1,0.99
2528,44,"2011-03-18 00:00:00",Helsinki,Finland,1.98,1,0.99
2529,44,"2011-03-18 00:00:00",Helsinki,Finland,1.98,1,0.99
2531,46,"2011-03-18 00:00:00",Dublin,Ireland,1.98,1,0.99
2533,46,"2011-03-18 00:00:00",Dublin,Ireland,1.98,1,0.99
2535,48,"2011-03-19 00:00:00",Amsterdam,Netherlands,3.96,1,0.99
2537,48,"2011-03-19 00:00:00",Amsterdam,Netherlands,3.96,1,0.99
2539,48,"2011-03-19 00:00:00",Amsterdam,Netherlands,3.96,1,0.99
2541,48,"2011-03-19 00:00:00",Amsterdam,Netherlands,3.96,1,0.99
2545,52,"2011-03-20 00:00:00",London,United Kingdom,5.94,1,0.99
2549,52,"2011-03-20 00:00:00",London,United Kingdom,5.94,1,0.99
2553,52,"2011-03-20 00:00:00",London,United Kingdom,5.94,1,0.99
2557,52,"2011-03-20 00:00:00",London,United Kingdom,5.94,1,0.99
2561,52,"2011-03-20 00:00:00",London,United Kingdom,5.94,1,0.99
2565,52,"2011-03-20 00:00:00",London,United Kingdom,5.94,1,0.99
2571,58,"2011-03-23 00:00:00",Delhi,India,8.91,1,0.99
2577,58,"2011-03-23 00:00:00",Delhi,India,8.91,1,0.99
2583,58,"2011-03-23 00:00:00",Delhi,India,8.91,1,0.99
2589,58,"2011-03-23 00:00:00",Delhi,India,8.91,1,0.99
2595,58,"2011-03-23 00:00:00",Delhi,India,8.91,1,0.99
2601,58,"2011-03-23 00:00:00",Delhi,India,8.91,1,0.99
2607,58,"2011-03-23 00:00:00",Delhi,India,8.91,1,0.99
2613,58,"2011-03-23 00:00:00",Delhi,India,8.91,1,0.99
2619,58,"2011-03-23 00:00:00",Delhi,India,8.91,1,0.99
2628,8,"2011-03-28 00:00:00",Brussels,Belgium,13.86,1,0.99
2637,8,"2011-03-28 00:00:00",Brussels,Belgium,13.86,1,0.99
2646,8,"2011-03-28 00:00:00",Brussels,Belgium,13.86,1,0.99
2655,8,"2011-03-28 00:00:00",Brussels,Belgium,13.86,1,0.99
2664,8,"2011-03-28 00:00:00",Brussels,Belgium,13.86,1,0.99
2673,8,"2011-03-28 00:00:00",Brussels,Belgium,13.86,1,0.99
2682,8,"2011-03-28 00:00:00",Brussels,Belgium,13.86,1,0.99
2691,8,"2011-03-28 00:00:00",Brussels,Belgium,13.86,1,0.99
2700,8,"2011-03-28 00:00:00",Brussels,Belgium,13.86,1,0.99
2709,8,"2011-03-28 00:00:00",Brussels,Belgium,13.86,1,0.99
2718,8,"2011-03-28 00:00:00",Brussels,Belgium,13.86,1,0.99
2727,8,"2011-03-28 00:00:00",Brussels,Belgium,13.86,1,0.99
2736,8,"2011-03-28 00:00:00",Brussels,Belgium,13.86,1,0.99
2745,8,"2011-03-28 00:00:00",Brussels,Belgium,13.86,1,0.99
2759,22,"2011-04-05 00:00:00",Orlando,USA,0.99,1,0.99
2760,23,"2011-04-18 00:00:00",Boston,USA,1.98,1,0.99
2761,23,"2011-04-18 00:00:00",Boston,USA,1.98,1,0.99
2763,25,"2011-04-18 00:00:00",Madison,USA,1.98,1,0.99
2765,25,"2011-04-18 00:00:00",Madison,USA,1.98,1,0.99
2767,27,"2011-04-19 00:00:00",Tucson,USA,3.96,1,0.99
2769,27,"2011-04-19 00:00:00",Tucson,USA,3.96,1,0.99
2771,27,"2011-04-19 00:00:00",Tucson,USA,3.96,1,0.99
2773,27,"2011-04-19 00:00:00",Tucson,USA,3.96,1,0.99
2777,31,"2011-04-20 00:00:00",Halifax,Canada,5.94,1,0.99
2781,31,"2011-04-20 00:00:00",Halifax,Canada,5.94,1,0.99
2785,31,"2011-04-20 00:00:00",Halifax,Canada,5.94,1,0.99
2789,31,"2011-04-20 00:00:00",Halifax,Canada,5.94,1,0.99
2793,31,"2011-04-20 00:00:00",Halifax,Canada,5.94,1,0.99
2797,31,"2011-04-20 00:00:00",Halifax,Canada,5.94,1,0.99
2803,37,"2011-04-23 00:00:00",Frankfurt,Germany,14.91,1,0.99
2809,37,"2011-04-23 00:00:00",Frankfurt,Germany,14.91,1,0.99
2815,37,"2011-04-23 00:00:00",Frankfurt,Germany,14.91,1,0.99
2821,37,"2011-04-23 00:00:00",Frankfurt,Germany,14.91,1,1.99
2827,37,"2011-04-23 00:00:00",Frankfurt,Germany,14.91,1,1.99
2833,37,"2011-04-23 00:00:00",Frankfurt,Germany,14.91,1,1.99
2839,37,"2011-04-23 00:00:00",Frankfurt,Germany,14.91,1,1.99
2845,37,"2011-04-23 00:00:00",Frankfurt,Germany,14.91,1,1.99
2851,37,"2011-04-23 00:00:00",Frankfurt,Germany,14.91,1,1.99
2860,46,"2011-04-28 00:00:00",Dublin,Ireland,21.86,1,1.99
2869,46,"2011-04-28 00:00:00",Dublin,Ireland,21.86,1,1.99
2878,46,"2011-04-28 00:00:00",Dublin,Ireland,21.86,1,1.99
2887,46,"2011-04-28 00:00:00",Dublin,Ireland,21.86,1,1.99
2896,46,"2011-04-28 00:00:00",Dublin,Ireland,21.86,1,1.99
2905,46,"2011-04-28 00:00:00",Dublin,Ireland,21.86,1,1.99
2914,46,"2011-04-28 00:00:00",Dublin,Ireland,21.86,1,1.99
2923,46,"2011-04-28 00:00:00",Dublin,Ireland,21.86,1,1.99
2932,46,"2011-04-28 00:00:00",Dublin,Ireland,21.86,1,0.99
2941,46,"2011-04-28 00:00:00",Dublin,Ireland,21.86,1,0.99
2950,46,"2011-04-28 00:00:00",Dublin,Ireland,21.86,1,0.99
2959,46,"2011-04-28 00:00:00",Dublin,Ireland,21.86,1,0.99
2968,46,"2011-04-28 00:00:00",Dublin,Ireland,21.86,1,0.99
2977,46,"2011-04-28 00:00:00",Dublin,Ireland,21.86,1,0.99
2991,1,"2011-05-06 00:00:00",São José dos Campos,Brazil,0.99,1,0.99
2992,2,"2011-05-19 00:00:00",Stuttgart,Germany,1.98,1,0.99
2993,2,"2011-05-19 00:00:00",Stuttgart,Germany,1.98,1,0.99
2995,4,"2011-05-19 00:00:00",Oslo,Norway,1.98,1,0.99
2997,4,"2011-05-19 00:00:00",Oslo,Norway,1.98,1,0.99
2999,6,"2011-05-20 00:00:00",Prague,Czech Republic,3.96,1,0.99
3001,6,"2011-05-20 00:00:00",Prague,Czech Republic,3.96,1,0.99
3003,6,"2011-05-20 00:00:00",Prague,Czech Republic,3.96,1,0.99
3005,6,"2011-05-20 00:00:00",Prague,Czech Republic,3.96,1,0.99
3009,10,"2011-05-21 00:00:00",São Paulo,Brazil,5.94,1,0.99
3013,10,"2011-05-21 00:00:00",São Paulo,Brazil,5.94,1,0.99
3017,10,"2011-05-21 00:00:00",São Paulo,Brazil,5.94,1,0.99
3021,10,"2011-05-21 00:00:00",São Paulo,Brazil,5.94,1,0.99
3025,10,"2011-05-21 00:00:00",São Paulo,Brazil,5.94,1,0.99
3029,10,"2011-05-21 00:00:00",São Paulo,Brazil,5.94,1,0.99
3035,16,"2011-05-24 00:00:00",Mountain View,USA,8.91,1,0.99
3041,16,"2011-05-24 00:00:00",Mountain View,USA,8.91,1,0.99
3047,16,"2011-05-24 00:00:00",Mountain View,USA,8.91,1,0.99
3053,16,"2011-05-24 00:00:00",Mountain View,USA,8.91,1,0.99
3059,16,"2011-05-24 00:00:00",Mountain View,USA,8.91,1,0.99
3065,16,"2011-05-24 00:00:00",Mountain View,USA,8.91,1,0.99
3071,16,"2011-05-24 00:00:00",Mountain View,USA,8.91,1,0.99
3077,16,"2011-05-24 00:00:00",Mountain View,USA,8.91,1,0.99
3083,16,"2011-05-24 00:00:00",Mountain View,USA,8.91,1,0.99
3092,25,"2011-05-29 00:00:00",Madison,USA,18.86,1,0.99
3101,25,"2011-05-29 00:00:00",Madison,USA,18.86,1,0.99
3110,25,"2011-05-29 00:00:00",Madison,USA,18.86,1,0.99
3119,25,"2011-05-29 00:00:00",Madison,USA,18.86,1,0.99
3128,25,"2011-05-29 00:00:00",Madison,USA,18.86,1,0.99
3137,25,"2011-05-29 00:00:00",Madison,USA,18.86,1,0.99
3146,25,"2011-05-29 00:00:00",Madison,USA,18.86,1,0.99
